,primes
1333,14022083
1334,14022089
1335,14022091
1336,14022119
1337,14022139
1338,14022143
1339,14022187
1340,14022193
1341,14022221
1342,14022271
1343,14022277
1344,14022293
1345,14022299
1346,14022301
1347,14022319
1348,14022329
1349,14022347
1350,14022373
1351,14022377
1352,14022389
1353,14022391
1354,14022413
1355,14022443
1356,14022461
1357,14022473
1358,14022487
1359,14022493
1360,14022499
1361,14022511
1362,14022517
1363,14022521
1364,14022527
1365,14022529
1366,14022563
1367,14022577
1368,14022599
1369,14022607
1370,14022629
1371,14022661
1372,14022677
1373,14022683
1374,14022731
1375,14022733
1376,14022761
1377,14022763
1378,14022781
1379,14022787
1380,14022791
1381,14022797
1382,14022809
1383,14022821
1384,14022829
1385,14022851
1386,14022871
1387,14022913
1388,14022919
1389,14022937
1390,14022949
1391,14022971
1392,14022973
1393,14022989
1394,14022991
1395,14023013
1396,14023019
1397,14023027
1398,14023049
1399,14023057
1400,14023063
1401,14023069
1402,14023073
1403,14023171
1404,14023201
1405,14023223
1406,14023241
1407,14023267
1408,14023277
1409,14023279
1410,14023319
1411,14023357
1412,14023363
1413,14023367
1414,14023381
1415,14023391
1416,14023393
1417,14023403
1418,14023417
1419,14023421
1420,14023441
1421,14023469
1422,14023483
1423,14023489
1424,14023507
1425,14023523
1426,14023561
1427,14023567
1428,14023579
1429,14023619
1430,14023627
1431,14023637
1432,14023643
1433,14023649
1434,14023661
1435,14023727
1436,14023739
1437,14023771
1438,14023783
1439,14023787
1440,14023799
1441,14023817
1442,14023829
1443,14023847
1444,14023871
1445,14023883
1446,14023901
1447,14023903
1448,14023909
1449,14023913
1450,14023921
1451,14023937
1452,14023967
1453,14023973
1454,14023987
1455,14023993
1456,14024011
1457,14024027
1458,14024047
1459,14024057
1460,14024093
1461,14024117
1462,14024161
1463,14024177
1464,14024191
1465,14024207
1466,14024209
1467,14024237
1468,14024243
1469,14024251
1470,14024291
1471,14024293
1472,14024333
1473,14024341
1474,14024347
1475,14024363
1476,14024389
1477,14024399
1478,14024441
1479,14024447
1480,14024453
1481,14024459
1482,14024509
1483,14024561
1484,14024573
1485,14024581
1486,14024587
1487,14024599
1488,14024611
1489,14024629
1490,14024651
1491,14024657
1492,14024663
1493,14024669
1494,14024671
1495,14024707
1496,14024723
1497,14024749
1498,14024761
1499,14024767
1500,14024797
1501,14024821
1502,14024849
1503,14024851
1504,14024861
1505,14024863
1506,14024867
1507,14024897
1508,14024903
1509,14024953
1510,14024957
1511,14024977
1512,14024981
1513,14024999
1514,14025007
1515,14025023
1516,14025047
1517,14025061
1518,14025071
1519,14025073
1520,14025079
1521,14025103
1522,14025199
1523,14025203
1524,14025229
1525,14025233
1526,14025247
1527,14025259
1528,14025293
1529,14025313
1530,14025329
1531,14025343
1532,14025371
1533,14025379
1534,14025383
1535,14025419
1536,14025433
1537,14025437
1538,14025449
1539,14025457
1540,14025467
1541,14025511
1542,14025541
1543,14025551
1544,14025559
1545,14025569
1546,14025577
1547,14025587
1548,14025593
1549,14025601
1550,14025619
1551,14025631
1552,14025637
1553,14025643
1554,14025677
1555,14025679
1556,14025689
1557,14025707
1558,14025727
1559,14025757
1560,14025773
1561,14025779
1562,14025797
1563,14025811
1564,14025827
1565,14025839
1566,14025853
1567,14025859
1568,14025863
1569,14025877
1570,14025887
1571,14025911
1572,14025917
1573,14025931
1574,14025941
1575,14025943
1576,14025967
1577,14025989
1578,14026013
1579,14026027
1580,14026049
1581,14026063
1582,14026093
1583,14026097
1584,14026099
1585,14026151
1586,14026153
1587,14026189
1588,14026211
1589,14026267
1590,14026273
1591,14026283
1592,14026307
1593,14026319
1594,14026333
1595,14026379
1596,14026381
1597,14026393
1598,14026399
1599,14026409
1600,14026417
1601,14026421
1602,14026423
1603,14026429
1604,14026433
1605,14026487
1606,14026531
1607,14026543
1608,14026549
1609,14026559
1610,14026561
1611,14026567
1612,14026583
1613,14026591
1614,14026603
1615,14026631
1616,14026637
1617,14026657
1618,14026669
1619,14026673
1620,14026679
1621,14026681
1622,14026699
1623,14026723
1624,14026741
1625,14026759
1626,14026799
1627,14026801
1628,14026813
1629,14026823
1630,14026829
1631,14026867
1632,14026939
1633,14026949
1634,14026967
1635,14026979
1636,14026993
1637,14027017
1638,14027021
1639,14027059
1640,14027063
1641,14027077
1642,14027089
1643,14027099
1644,14027113
1645,14027119
1646,14027129
1647,14027131
1648,14027141
1649,14027173
1650,14027177
1651,14027179
1652,14027203
1653,14027219
1654,14027243
1655,14027269
1656,14027281
1657,14027287
1658,14027297
1659,14027303
1660,14027323
1661,14027327
1662,14027333
1663,14027341
1664,14027347
1665,14027353
1666,14027423
1667,14027437
1668,14027441
1669,14027443
1670,14027471
1671,14027501
1672,14027521
1673,14027527
1674,14027569
1675,14027579
1676,14027591
1677,14027597
1678,14027599
1679,14027603
1680,14027609
1681,14027633
1682,14027639
1683,14027641
1684,14027647
1685,14027653
1686,14027659
1687,14027687
1688,14027731
1689,14027759
1690,14027777
1691,14027791
1692,14027803
1693,14027809
1694,14027813
1695,14027821
1696,14027843
1697,14027891
1698,14027917
1699,14027939
1700,14027957
1701,14027963
1702,14027969
1703,14027971
1704,14027977
1705,14027983
1706,14028011
1707,14028013
1708,14028041
1709,14028059
1710,14028067
1711,14028071
1712,14028073
1713,14028097
1714,14028101
1715,14028103
1716,14028121
1717,14028181
1718,14028197
1719,14028211
1720,14028239
1721,14028241
1722,14028263
1723,14028283
1724,14028317
1725,14028319
1726,14028323
1727,14028341
1728,14028379
1729,14028407
1730,14028433
1731,14028457
1732,14028463
1733,14028467
1734,14028491
1735,14028503
1736,14028533
1737,14028541
1738,14028557
1739,14028559
1740,14028571
1741,14028589
1742,14028617
1743,14028649
1744,14028653
1745,14028667
1746,14028673
1747,14028731
1748,14028733
1749,14028737
1750,14028739
1751,14028761
1752,14028823
1753,14028913
1754,14028943
1755,14028947
1756,14028991
1757,14028997
1758,14029003
1759,14029007
1760,14029021
1761,14029027
1762,14029039
1763,14029073
1764,14029117
1765,14029121
1766,14029139
1767,14029151
1768,14029187
1769,14029189
1770,14029217
1771,14029229
1772,14029231
1773,14029237
1774,14029261
1775,14029271
1776,14029273
1777,14029283
1778,14029303
1779,14029307
1780,14029349
1781,14029381
1782,14029423
1783,14029427
1784,14029439
1785,14029447
1786,14029459
1787,14029493
1788,14029501
1789,14029507
1790,14029511
1791,14029537
1792,14029541
1793,14029553
1794,14029559
1795,14029571
1796,14029597
1797,14029627
1798,14029637
1799,14029643
1800,14029661
1801,14029663
1802,14029711
1803,14029723
1804,14029727
1805,14029783
1806,14029801
1807,14029843
1808,14029859
1809,14029861
1810,14029877
1811,14029901
1812,14029907
1813,14029921
1814,14029933
1815,14029937
1816,14029957
1817,14030021
1818,14030039
1819,14030053
1820,14030059
1821,14030087
1822,14030099
1823,14030101
1824,14030119
1825,14030123
1826,14030131
1827,14030167
1828,14030173
1829,14030249
1830,14030257
1831,14030267
1832,14030279
1833,14030281
1834,14030293
1835,14030309
1836,14030333
1837,14030339
1838,14030347
1839,14030369
1840,14030407
1841,14030411
1842,14030413
1843,14030441
1844,14030447
1845,14030449
1846,14030453
1847,14030477
1848,14030501
1849,14030509
1850,14030539
1851,14030563
1852,14030567
1853,14030573
1854,14030587
1855,14030591
1856,14030603
1857,14030609
1858,14030623
1859,14030633
1860,14030641
1861,14030657
1862,14030677
1863,14030689
1864,14030699
1865,14030701
1866,14030707
1867,14030711
1868,14030741
1869,14030749
1870,14030767
1871,14030773
1872,14030789
1873,14030791
1874,14030813
1875,14030837
1876,14030921
1877,14030923
1878,14030927
1879,14030963
1880,14030977
1881,14030993
1882,14030999
1883,14031007
1884,14031013
1885,14031023
1886,14031049
1887,14031079
1888,14031089
1889,14031107
1890,14031109
1891,14031113
1892,14031119
1893,14031131
1894,14031133
1895,14031161
1896,14031163
1897,14031169
1898,14031187
1899,14031191
1900,14031209
1901,14031211
1902,14031217
1903,14031299
1904,14031317
1905,14031319
1906,14031337
1907,14031343
1908,14031349
1909,14031359
1910,14031361
1911,14031401
1912,14031419
1913,14031463
1914,14031467
1915,14031469
1916,14031491
1917,14031497
1918,14031503
1919,14031533
1920,14031539
1921,14031571
1922,14031581
1923,14031583
1924,14031599
1925,14031607
1926,14031629
1927,14031637
1928,14031643
1929,14031673
1930,14031683
1931,14031701
1932,14031707
1933,14031713
1934,14031733
1935,14031739
1936,14031761
1937,14031763
1938,14031767
1939,14031779
1940,14031781
1941,14031791
1942,14031811
1943,14031821
1944,14031833
1945,14031859
1946,14031883
1947,14031893
1948,14031907
1949,14031947
1950,14031961
1951,14031967
1952,14031973
1953,14032003
1954,14032037
1955,14032043
1956,14032069
1957,14032091
1958,14032097
1959,14032099
1960,14032129
1961,14032153
1962,14032199
1963,14032219
1964,14032223
1965,14032237
1966,14032247
1967,14032253
1968,14032261
1969,14032267
1970,14032283
1971,14032303
1972,14032307
1973,14032309
1974,14032313
1975,14032331
1976,14032349
1977,14032399
1978,14032409
1979,14032423
1980,14032427
1981,14032441
1982,14032471
1983,14032477
1984,14032481
1985,14032489
1986,14032517
1987,14032519
1988,14032523
1989,14032567
1990,14032591
1991,14032609
1992,14032643
1993,14032661
1994,14032673
1995,14032687
1996,14032693
1997,14032709
1998,14032741
1999,14032747
2000,14032751
2001,14032771
2002,14032787
2003,14032789
2004,14032793
2005,14032807
2006,14032813
2007,14032831
2008,14032847
2009,14032853
2010,14032861
2011,14032873
2012,14032903
2013,14032927
2014,14032933
2015,14032981
2016,14033003
2017,14033011
2018,14033021
2019,14033057
2020,14033069
2021,14033081
2022,14033141
2023,14033147
2024,14033161
2025,14033183
2026,14033203
2027,14033207
2028,14033219
2029,14033231
2030,14033251
2031,14033269
2032,14033291
2033,14033293
2034,14033317
2035,14033329
2036,14033333
2037,14033339
2038,14033387
2039,14033389
2040,14033429
2041,14033443
2042,14033479
2043,14033489
2044,14033491
2045,14033497
2046,14033501
2047,14033507
2048,14033527
2049,14033531
2050,14033549
2051,14033561
2052,14033573
2053,14033581
2054,14033597
2055,14033633
2056,14033699
2057,14033717
2058,14033729
2059,14033737
2060,14033741
2061,14033771
2062,14033783
2063,14033813
2064,14033819
2065,14033827
2066,14033839
2067,14033861
2068,14033893
2069,14033909
2070,14033911
2071,14033927
2072,14033947
2073,14033969
2074,14034019
2075,14034037
2076,14034043
2077,14034047
2078,14034067
2079,14034079
2080,14034089
2081,14034101
2082,14034109
2083,14034127
2084,14034133
2085,14034149
2086,14034151
2087,14034157
2088,14034169
2089,14034187
2090,14034191
2091,14034193
2092,14034199
2093,14034263
2094,14034281
2095,14034283
2096,14034287
2097,14034311
2098,14034343
2099,14034353
2100,14034421
2101,14034443
2102,14034457
2103,14034479
2104,14034481
2105,14034491
2106,14034509
2107,14034511
2108,14034523
2109,14034539
2110,14034551
2111,14034563
2112,14034569
2113,14034617
2114,14034649
2115,14034659
2116,14034667
2117,14034679
2118,14034689
2119,14034733
2120,14034739
2121,14034781
2122,14034791
2123,14034793
2124,14034799
2125,14034821
2126,14034827
2127,14034841
2128,14034851
2129,14034857
2130,14034893
2131,14034913
2132,14034931
2133,14034953
2134,14034961
2135,14034973
2136,14035009
2137,14035031
2138,14035057
2139,14035069
